Employee ID;Date of Joining;Gender;Company Type;WFH Setup Available;Designation;Resource Allocation;Mental Fatigue Score;Burn Rate;Years in Company;Work Hours per Week;Sleep Hours;Work-Life Balance Score;Manager Support Score;Deadline Pressure Score;Team Size;Recognition Frequency
fffe32003300320036003700;10/04/2008;Male;Service;No;3;5.0;4.1;0.35;16;43;7.0;3;3;1;18;4
fffe3300310032003800;07/11/2008;Female;Service;No;3;6.0;6.7;0.61;16;56;5.9;1;1;4;19;0
fffe3200370037003500;14/12/2008;Female;Product;Yes;0;1.0;3.9;0.25;16;36;7.4;3;3;2;5;2
fffe330031003200;21/06/2008;Female;Service;Yes;3;7.0;6.8;0.58;16;49;5.4;2;3;5;9;1
fffe3400390035003200;28/01/2008;Male;Product;Yes;1;3.0;4.2;0.28;16;41;6.9;5;4;2;13;5
fffe33003200310034003300;08/12/2008;Female;Product;Yes;3;4.0;5.7;0.5;16;51;5.2;2;1;4;13;1
fffe32003200390031003500;18/10/2008;Female;Service;Yes;2;2.0;3.6;0.25;16;37;7.3;5;4;1;7;3
fffe32003800350030003600;16/04/2008;Male;Product;Yes;1;3.0;5.9;0.44;16;56;6.2;1;2;5;5;1
fffe32003500350033003000;29/01/2008;Male;Product;Yes;3;4.0;7.0;0.48;16;53;5.8;2;2;4;12;0
fffe33003300330034003800;22/09/2008;Male;Product;No;3;4.0;5.0;0.38;16;38;6.4;4;5;2;16;3
fffe32003000390039003500;26/04/2008;Female;Service;Yes;0;1.0;2.3;0.16;16;39;7.3;4;4;3;8;5
fffe32003500360030003800;04/09/2008;Male;Service;No;2;5.0;4.2;0.34;16;41;7.6;3;5;1;7;4
fffe32003900360032003900;22/07/2008;Female;Service;Yes;2;4.0;6.2;0.56;16;48;6.7;1;1;5;3;1
fffe32003400380038003600;08/12/2008;Male;Service;Yes;1;3.0;5.1;0.3;16;39;6.1;3;5;2;17;4
fffe32003600350032003500;09/03/2008;Female;Service;Yes;1;3.0;4.9;0.4;16;40;6.3;3;4;2;5;3
fffe33003100350033003700;17/11/2008;Female;Service;Yes;3;5.0;5.8;0.49;16;51;5.9;1;2;4;6;0
fffe3800390031003900;10/03/2008;Male;Service;No;3;6.0;7.4;0.61;16;51;4.8;1;3;5;7;0
fffe32003500300034003100;30/09/2008;Male;Service;Yes;3;4.0;4.9;0.43;16;56;5.2;1;3;4;11;0
fffe31003100360037003300;20/01/2008;Male;Service;No;4;7.0;;0.65;16;56;5.2;1;2;4;11;1
fffe31003500380033003100;12/06/2008;Male;Service;No;2;4.0;;0.64;16;59;5.5;1;3;4;18;0
fffe33003200380030003600;03/11/2008;Female;Service;No;3;7.0;6.8;0.54;16;58;6.1;2;2;5;15;1
fffe32003700380039003000;07/09/2008;Male;Product;Yes;1;3.0;5.9;0.41;16;50;5.3;1;2;5;5;1
fffe33003200330033003800;17/03/2008;Female;Product;Yes;3;5.0;7.1;0.64;16;56;5.1;1;1;5;9;0
fffe33003400370030003500;16/05/2008;Female;Service;Yes;3;5.0;4.6;0.37;16;38;7.2;4;5;2;17;3
fffe3400300037003400;03/03/2008;Male;Product;No;3;8.0;;0.71;16;49;4.9;2;3;5;10;0
fffe32003900370030003000;03/12/2008;Male;Product;No;4;7.0;8.9;0.75;16;53;6.1;1;2;4;11;1
fffe32003300390032003500;24/03/2008;Male;Product;Yes;1;3.0;3.9;0.31;16;41;6.8;3;5;2;8;2
fffe32003600350039003200;07/11/2008;Male;Service;Yes;1;3.0;4.0;0.24;16;36;6.8;3;4;2;5;5
fffe33003200330035003000;10/01/2008;Male;Service;No;3;6.0;6.2;0.54;16;57;4.6;2;2;5;10;0
fffe33003200340039003200;13/02/2008;Male;Product;Yes;3;6.0;6.6;0.48;16;55;6.0;1;1;5;13;1
fffe31003000310037003000;17/12/2008;Male;Service;Yes;2;;5.7;0.43;16;49;5.6;2;2;4;13;0
fffe33003100310031003800;09/08/2008;Female;Service;No;0;1.0;0.6;0.0;16;41;6.3;4;5;3;13;3
fffe32003000360034003300;07/07/2008;Female;Service;Yes;1;2.0;6.0;0.48;16;58;5.6;2;2;4;6;1
fffe31003700390038003500;23/09/2008;Female;Service;Yes;2;4.0;5.7;0.38;16;36;7.0;5;3;2;8;5
fffe32003500390036003600;02/03/2008;Female;Service;Yes;2;4.0;5.0;0.38;16;44;6.1;5;3;2;8;5
fffe32003400390033003700;10/07/2008;Female;Service;No;2;2.0;3.6;0.23;16;37;7.1;3;3;1;12;3
fffe32003200380036003000;21/03/2008;Female;Product;Yes;2;4.0;7.8;0.69;16;49;6.0;1;3;5;13;0
fffe32003400380033003100;06/07/2008;Male;Service;Yes;0;1.0;3.5;0.23;16;39;7.4;4;3;3;15;4
fffe33003300320035003200;27/04/2008;Male;Service;Yes;0;1.0;2.7;0.1;16;40;5.8;3;3;3;3;2
fffe3800360033003800;24/10/2008;Male;Service;No;4;9.0;7.7;0.81;16;59;5.3;2;1;4;12;0
fffe3800310035003800;23/03/2008;Female;Product;Yes;4;;7.2;0.63;16;55;5.7;1;3;4;12;1
fffe3700340034003300;18/08/2008;Male;Service;No;1;2.0;5.7;0.39;16;35;5.6;3;3;1;5;5
fffe3600340031003500;30/06/2008;Male;Service;No;3;6.0;7.0;0.53;16;55;5.2;1;3;5;19;0
fffe31003900380039003500;31/10/2008;Female;Service;No;3;7.0;6.3;0.59;16;53;5.9;2;2;4;7;0
fffe3700360030003700;09/10/2008;Male;Product;No;3;7.0;8.1;0.61;16;53;4.8;1;3;5;18;1
fffe31003200380031003300;06/10/2008;Female;Service;No;1;1.0;3.4;0.18;16;39;7.2;5;5;3;5;3
fffe3200370035003100;12/10/2008;Female;Service;Yes;1;;6.2;0.42;16;48;5.0;2;3;4;9;0
fffe32003600380036003900;14/12/2008;Male;Service;No;4;7.0;8.2;0.73;16;50;4.5;2;2;5;18;0
fffe3200380039003800;14/10/2008;Male;Service;Yes;2;4.0;;;16;36;7.5;5;4;3;5;3
fffe31003200350032003100;24/02/2008;Male;Product;No;4;6.0;7.7;0.69;16;50;5.4;1;3;4;11;1
fffe32003100320035003000;12/02/2008;Female;Product;No;2;5.0;6.2;0.45;16;56;5.1;1;2;5;3;1
fffe31003800300038003000;18/04/2008;Female;Service;No;3;7.0;7.7;0.58;16;59;5.4;2;2;4;13;0
fffe32003300340038003200;22/09/2008;Female;Service;Yes;2;2.0;4.6;0.22;16;37;7.2;5;4;1;13;5
fffe31003000390039003700;09/07/2008;Male;Service;No;4;7.0;;0.56;16;58;5.9;1;3;5;13;0
fffe32003700350032003700;02/11/2008;Female;Product;No;0;1.0;3.1;0.25;16;40;8.5;3;3;2;4;4
fffe3300310033003200;21/06/2008;Female;Product;No;2;4.0;2.7;0.15;16;38;8.1;5;3;3;3;2
fffe31003700360032003400;26/01/2008;Male;Product;Yes;1;2.0;5.7;0.33;16;38;6.2;3;4;2;11;3
fffe31003600380031003000;27/05/2008;Female;Service;Yes;1;4.0;4.2;0.37;16;41;6.6;4;5;1;16;5
fffe33003200310034003900;19/06/2008;Female;Service;No;4;7.0;9.1;0.75;16;51;5.1;2;1;4;19;0
fffe31003800390037003800;03/05/2008;Male;Service;Yes;1;2.0;5.2;0.3;16;40;7.4;4;4;3;15;4
fffe3500310038003700;15/02/2008;Female;Service;Yes;1;1.0;4.2;0.2;16;35;7.7;3;4;2;7;2
fffe31003300380033003800;29/03/2008;Male;Product;No;3;5.0;7.9;0.68;16;57;5.3;2;1;4;11;1
fffe31003600390036003800;18/06/2008;Female;Service;Yes;1;4.0;;0.41;16;48;5.5;1;1;4;13;0
fffe31003200300034003200;26/05/2008;Male;Service;Yes;2;4.0;6.3;0.47;16;49;6.1;1;1;5;10;0
fffe33003300330035003400;08/12/2008;Male;Service;No;0;1.0;3.0;0.17;16;42;7.5;4;4;2;7;2
fffe3700340037003200;07/12/2008;Female;Product;No;2;6.0;6.8;0.63;16;57;5.4;1;2;4;14;1
fffe31003600320031003400;24/08/2008;Female;Service;Yes;2;3.0;4.4;0.25;16;35;7.2;4;4;3;15;2
fffe32003300360039003500;15/11/2008;Female;Service;No;3;6.0;5.3;0.36;16;42;7.1;4;3;2;9;5
fffe32003700360033003300;14/04/2008;Female;Product;Yes;2;5.0;4.1;0.32;16;39;6.6;3;4;2;5;4
fffe32003900320031003400;05/12/2008;Female;Service;Yes;1;3.0;5.2;0.4;16;42;7.4;4;4;2;18;4
fffe33003100300031003100;22/12/2008;Female;Service;Yes;1;4.0;4.8;0.33;16;41;7.8;3;5;1;16;2
fffe32003900320035003100;09/01/2008;Male;Service;No;0;2.0;3.8;0.25;16;35;7.0;4;4;2;11;5
fffe3200360035003400;13/02/2008;Male;Service;No;1;;6.1;0.39;16;38;8.1;3;4;1;18;3
fffe3900300038003800;27/09/2008;Male;Service;No;3;4.0;4.7;0.38;16;42;7.3;4;4;1;10;5
fffe31003800340037003300;29/07/2008;Female;Service;No;3;6.0;7.0;0.59;16;52;6.1;1;2;4;13;1
fffe3600300033003900;27/04/2008;Male;Service;No;2;4.0;6.2;0.54;16;48;5.1;1;3;5;14;1
fffe3800320032003200;25/05/2008;Male;Service;No;3;6.0;6.4;0.51;16;51;5.3;2;1;5;10;1
fffe33003200360032003800;09/12/2008;Female;Service;No;1;1.0;0.0;0.0;16;38;7.1;4;5;1;4;2
fffe3500370038003700;20/04/2008;Female;Service;Yes;1;2.0;3.4;0.28;16;43;6.0;3;4;3;6;2
fffe31003800380038003000;22/10/2008;Female;Service;No;1;3.0;3.9;0.31;16;37;6.1;4;4;2;14;5
fffe33003000370032003800;14/10/2008;Female;Product;No;2;3.0;3.7;0.28;16;43;6.7;3;4;1;17;4
fffe32003800330030003300;14/09/2008;Female;Service;No;3;6.0;7.3;0.59;16;49;5.5;1;3;4;19;1
fffe32003600350031003100;18/06/2008;Male;Product;Yes;1;3.0;5.2;0.31;16;41;7.8;3;4;1;11;5
fffe31003600300033003100;18/12/2008;Female;Service;Yes;2;5.0;3.9;0.31;16;41;6.1;3;3;1;11;4
fffe31003000380037003900;21/01/2008;Female;Service;Yes;1;3.0;6.2;;16;35;7.0;4;5;2;4;5
fffe33003400370034003400;30/10/2008;Female;Service;Yes;0;1.0;4.0;0.26;16;44;7.5;4;3;1;16;5
fffe3800350038003600;18/04/2008;Male;Service;Yes;2;4.0;;0.49;16;51;6.2;1;3;5;18;0
fffe3800340032003200;29/09/2008;Male;Service;Yes;2;3.0;4.7;0.36;16;41;7.3;5;5;3;18;5
fffe3800380036003100;01/04/2008;Female;Service;Yes;3;5.0;6.4;0.46;16;48;6.0;2;3;5;14;1
fffe310033003000;07/08/2008;Female;Service;Yes;2;3.0;4.8;0.44;16;54;5.3;1;2;4;12;0
fffe3300300037003800;15/02/2008;Female;Service;No;1;1.0;1.7;0.1;16;43;6.6;4;5;2;17;5
fffe33003300380039003300;03/03/2008;Female;Service;Yes;4;8.0;7.2;0.64;16;58;5.6;2;2;4;4;1
fffe3300330034003000;12/04/2008;Female;Product;Yes;3;;5.2;0.44;16;57;5.3;2;1;4;12;1
fffe32003700310032003500;05/05/2008;Male;Service;Yes;2;5.0;4.7;0.42;16;51;5.7;1;3;5;9;0
fffe32003100350031003400;05/10/2008;Female;Service;Yes;1;;3.3;0.17;16;39;7.0;3;4;3;9;4
fffe3100390030003300;16/06/2008;Female;Service;No;2;5.0;7.3;0.63;16;50;5.4;1;3;4;13;1
fffe360034003600;13/04/2008;Female;Product;Yes;2;5.0;5.3;0.38;16;41;6.9;4;5;2;18;5
fffe3100310037003700;23/07/2008;Male;Service;No;1;2.0;5.5;0.47;16;57;6.2;2;3;4;13;0
fffe31003500340039003000;21/03/2008;Female;Product;Yes;1;3.0;3.6;0.14;16;36;7.6;3;5;3;8;2
fffe3900330035003400;16/08/2008;Male;Product;Yes;1;3.0;;0.25;16;42;6.8;3;4;3;10;4
fffe3400300039003700;02/07/2008;Female;Service;No;0;2.0;4.9;0.27;16;42;6.1;3;4;2;12;3
fffe31003300380036003900;03/02/2008;Female;Service;No;2;5.0;6.5;0.51;16;55;4.8;1;3;4;12;1
fffe31003100380038003400;13/01/2008;Female;Service;Yes;1;;6.3;0.45;16;53;4.9;1;1;4;15;1
fffe3100300036003900;27/08/2008;Female;Service;Yes;1;3.0;5.8;0.4;16;36;6.5;4;3;3;12;4
fffe3700350033003400;22/03/2008;Female;Service;Yes;3;6.0;4.8;0.39;16;42;6.6;4;3;2;8;4
fffe31003800380036003800;26/07/2008;Male;Service;No;1;3.0;4.4;0.31;16;41;7.4;3;5;2;6;4
fffe3400390033003400;08/04/2008;Male;Service;Yes;5;10.0;;1.0;16;58;5.5;2;2;4;14;0
fffe31003800370031003200;28/10/2008;Female;Product;Yes;1;3.0;4.3;0.39;16;44;7.1;5;3;3;15;5
fffe32003900380030003300;28/01/2008;Male;Product;Yes;2;4.0;5.2;0.47;16;56;6.4;1;1;4;18;1
fffe31003200320036003400;29/06/2008;Male;Service;Yes;2;4.0;;0.17;16;43;7.1;4;3;3;15;2
fffe32003100380031003400;12/02/2008;Male;Service;No;1;3.0;6.6;0.42;16;54;5.5;2;1;5;14;0
fffe3700300032003400;05/11/2008;Male;Product;No;3;6.0;6.9;0.63;16;52;4.7;2;2;5;6;0
fffe33003000350034003700;24/06/2008;Female;Service;Yes;4;7.0;7.7;0.79;16;52;4.9;2;2;5;9;1
fffe33003200330035003100;27/11/2008;Female;Service;Yes;1;3.0;4.2;0.37;16;38;7.7;4;5;3;13;5
fffe33003300370035003000;20/04/2008;Female;Product;Yes;1;3.0;6.5;0.49;16;57;5.1;2;3;5;18;1
fffe33003100360037003600;05/11/2008;Male;Product;No;2;4.0;3.4;0.16;16;42;7.1;4;5;1;5;2
fffe31003300320030003900;22/09/2008;Male;Product;No;3;4.0;5.7;0.43;16;59;5.6;1;1;4;15;0
fffe32003900350039003900;07/08/2008;Male;Service;Yes;2;6.0;7.6;0.7;16;55;5.1;2;2;4;5;0
fffe32003700340035003200;21/04/2008;Male;Service;Yes;4;7.0;6.2;0.61;16;49;5.9;2;3;5;9;0
fffe340037003500;21/06/2008;Female;Service;Yes;1;3.0;3.5;0.29;16;38;7.7;5;4;1;11;5
fffe31003900390039003400;07/03/2008;Male;Service;Yes;2;5.0;7.6;0.62;16;50;5.9;1;3;5;17;0
fffe32003400370036003600;01/03/2008;Male;Product;Yes;2;4.0;5.7;0.43;16;51;5.6;2;2;4;4;0
fffe3200380034003500;08/09/2008;Male;Product;No;1;4.0;4.9;0.33;16;36;5.9;5;3;3;4;4
fffe32003100370031003400;22/01/2008;Female;Product;Yes;3;6.0;8.0;0.65;16;51;5.6;2;2;4;11;1
fffe33003300310037003300;26/08/2008;Female;Product;No;3;5.0;5.9;0.56;16;59;5.9;2;3;4;18;1
fffe3100350031003500;09/02/2008;Male;Service;No;2;5.0;6.3;0.59;16;53;5.6;1;1;4;18;1
fffe33003200330034003500;01/01/2008;Female;Service;Yes;1;2.0;3.5;0.26;17;39;7.0;5;4;1;19;3
fffe3400340033003000;30/10/2008;Male;Service;Yes;2;6.0;7.3;0.58;16;50;6.3;2;1;5;19;1
fffe39003000;09/07/2008;Male;Service;No;3;7.0;8.4;0.7;16;58;5.2;1;1;4;6;1
fffe3700390034003400;22/02/2008;Male;Service;Yes;3;5.0;6.6;0.48;16;54;6.0;2;3;5;11;1
fffe33003000310035003800;28/01/2008;Male;Service;Yes;2;4.0;5.9;0.42;16;55;5.5;2;3;4;11;0
fffe31003800360032003800;28/09/2008;Male;Service;Yes;1;3.0;5.1;0.3;16;41;7.0;4;5;2;4;3
fffe32003200300034003200;07/07/2008;Female;Service;Yes;1;2.0;4.3;0.21;16;42;6.7;5;3;3;17;5
fffe32003400330031003900;28/01/2008;Female;Service;No;2;3.0;3.5;0.3;16;37;6.4;5;5;1;12;3
fffe3100390032003400;10/08/2008;Male;Product;Yes;2;5.0;;0.73;16;51;5.7;2;3;4;7;1
fffe3500390037003300;06/07/2008;Male;Service;Yes;1;2.0;2.1;0.17;16;35;6.4;5;5;1;10;5
fffe3400310033003300;22/11/2008;Male;Service;Yes;0;1.0;;0.12;16;38;6.4;5;3;3;18;5
fffe3400340032003500;26/09/2008;Female;Service;No;4;8.0;9.0;0.75;16;49;6.2;1;3;4;16;1
fffe32003700340036003800;02/07/2008;Female;Product;Yes;1;2.0;3.8;0.19;16;40;7.2;3;5;2;8;2
fffe3800370038003600;03/08/2008;Female;Service;No;1;2.0;;0.12;16;41;6.9;5;3;3;8;3
fffe3300330035003300;27/07/2008;Male;Product;Yes;2;4.0;;0.35;16;37;6.5;5;3;2;18;4
fffe3200320038003100;03/06/2008;Female;Service;No;1;2.0;2.9;;16;44;7.4;3;4;1;7;3
fffe3600310034003700;13/01/2008;Male;Service;Yes;2;4.0;7.7;0.59;16;49;5.8;1;1;5;16;0
fffe3900390038003300;03/09/2008;Female;Product;No;1;2.0;6.4;0.45;16;59;4.7;1;1;5;6;1
fffe31003400350038003800;12/01/2008;Female;Service;Yes;1;2.0;3.4;0.17;16;41;7.4;3;4;1;10;4
fffe3100300032003900;23/01/2008;Female;Product;Yes;2;4.0;5.0;;16;37;6.3;5;5;1;11;4
fffe350032003100;26/02/2008;Male;Service;Yes;1;2.0;4.5;0.35;16;39;7.7;3;5;3;7;3
fffe31003200390031003100;04/03/2008;Female;Service;Yes;0;1.0;3.2;0.17;16;40;7.2;4;4;1;3;4
fffe3100360038003500;17/06/2008;Male;Service;No;5;9.0;9.1;;16;36;6.6;5;3;1;19;3
fffe32003000340039003100;26/06/2008;Male;Service;Yes;2;6.0;7.4;0.54;16;55;5.6;2;3;5;11;0
fffe33003000320033003900;02/01/2008;Female;Product;No;2;3.0;3.3;0.15;17;35;6.3;3;4;1;11;3
fffe3900380039003800;23/05/2008;Male;Service;Yes;2;5.0;7.0;0.47;16;49;5.4;2;3;5;14;0
fffe3600390033003200;16/02/2008;Male;Product;Yes;2;3.0;6.6;0.47;16;55;5.5;1;3;4;7;0
fffe33003300330036003300;17/02/2008;Female;Service;No;2;5.0;8.3;0.63;16;55;6.5;2;2;5;18;1
fffe360033003900;10/12/2008;Male;Product;Yes;3;6.0;;0.39;16;43;6.5;3;3;2;8;3
fffe3200370035003900;20/02/2008;Male;Service;No;3;7.0;8.1;0.7;16;51;5.1;1;1;4;8;0
fffe32003300330038003700;29/06/2008;Male;Service;No;2;5.0;6.4;0.53;16;55;6.7;2;2;5;9;1
fffe32003400300035003400;21/10/2008;Male;Product;Yes;4;8.0;8.7;0.8;16;57;6.0;2;1;5;16;0
fffe31003700350031003800;03/03/2008;Male;Service;No;2;3.0;4.0;;16;43;6.7;4;3;3;5;2
fffe32003100340033003600;07/04/2008;Female;Service;No;5;10.0;8.7;0.84;16;51;5.8;2;3;5;13;0
fffe3900340034003400;15/12/2008;Male;Product;Yes;2;;7.0;0.48;16;48;5.9;2;2;5;15;0
fffe33003200310037003100;19/08/2008;Male;Product;No;4;6.0;7.3;0.61;16;51;5.4;1;1;4;6;1
fffe3800310038003400;11/01/2008;Male;Product;Yes;1;2.0;3.1;0.2;16;44;7.0;5;4;3;19;4
fffe33003100390038003200;23/09/2008;Male;Service;No;2;5.0;7.5;0.61;16;54;5.8;1;1;5;5;0
fffe3900360039003700;15/11/2008;Male;Service;No;4;7.0;8.4;0.72;16;56;5.0;1;2;5;9;0
fffe32003600330032003700;14/08/2008;Male;Service;No;2;2.0;3.0;0.23;16;42;7.3;3;3;2;14;2
fffe32003400330032003500;17/01/2008;Male;Service;Yes;3;4.0;5.9;0.36;16;37;6.9;3;3;2;17;4
fffe31003500340032003000;07/10/2008;Male;Product;Yes;1;3.0;;0.5;16;57;4.9;2;2;4;4;0
fffe33003100340032003800;24/01/2008;Female;Product;Yes;2;4.0;5.2;0.42;16;49;4.9;1;3;5;8;0
fffe32003700390037003100;22/01/2008;Male;Service;Yes;2;4.0;4.3;0.32;16;41;6.4;5;3;1;12;2
fffe32003500300034003500;03/08/2008;Female;Service;Yes;0;1.0;4.7;0.23;16;40;7.9;5;5;3;14;2
fffe3700360039003700;07/02/2008;Female;Product;No;4;8.0;7.5;0.75;16;49;5.8;2;2;4;14;1
fffe3100390034003800;26/03/2008;Male;Product;No;0;2.0;;0.3;16;37;6.1;5;3;2;10;4
fffe33003000330034003600;11/06/2008;Female;Service;No;2;6.0;8.0;0.63;16;51;5.8;2;3;4;15;0
fffe3100380033003800;18/10/2008;Male;Product;Yes;3;6.0;4.7;0.39;16;39;7.3;5;4;2;16;4
fffe32003200320035003000;06/09/2008;Male;Service;Yes;3;6.0;6.0;0.45;16;48;5.8;2;2;5;7;0
fffe32003900390034003800;26/02/2008;Female;Service;Yes;2;3.0;4.6;0.27;16;42;6.9;4;3;2;14;3
fffe32003200350031003100;01/08/2008;Female;Product;Yes;1;2.0;4.9;0.28;16;35;7.6;5;3;2;4;4
fffe32003400300034003100;14/03/2008;Male;Service;No;5;10.0;9.1;0.91;16;48;5.8;2;2;5;15;1
fffe3700330038003600;02/09/2008;Female;Product;Yes;4;7.0;8.2;0.81;16;49;5.1;1;2;5;16;0
fffe3100350033003800;06/10/2008;Male;Service;No;2;;4.9;0.44;16;51;5.7;1;2;4;17;0
fffe32003200320037003100;15/02/2008;Male;Product;No;1;4.0;6.5;0.53;16;49;6.0;1;2;4;17;1
fffe3700340033003500;21/03/2008;Female;Service;Yes;3;5.0;;0.68;16;49;5.7;2;1;4;14;0
fffe3300380030003400;25/12/2008;Female;Product;Yes;1;;4.4;0.31;16;40;7.5;5;3;1;11;5
fffe31003100320034003400;23/04/2008;Female;Product;No;3;4.0;6.6;0.45;16;59;6.4;2;3;5;9;1
fffe3900320036003100;13/01/2008;Female;Service;No;2;5.0;;0.54;16;55;4.9;1;1;4;13;1
fffe32003000310034003800;19/11/2008;Male;Product;Yes;3;5.0;5.9;0.43;16;52;5.2;1;2;4;6;0
fffe3200370031003800;18/03/2008;Male;Service;No;3;6.0;8.0;0.67;16;51;5.0;1;3;4;16;0
fffe31003700310032003500;10/04/2008;Male;Service;Yes;2;2.0;2.6;0.19;16;36;7.0;4;3;1;9;4
fffe3500310033003700;16/09/2008;Female;Service;Yes;2;4.0;5.3;0.41;16;54;6.1;2;1;4;7;1
fffe31003100310039003600;13/08/2008;Male;Product;No;4;8.0;9.1;0.79;16;55;5.2;2;1;5;14;0
fffe31003000300037003300;10/04/2008;Female;Service;Yes;1;2.0;3.7;0.19;16;36;7.4;5;5;1;19;4
fffe3500380034003000;22/04/2008;Female;Service;Yes;2;2.0;4.5;;16;41;7.5;4;3;2;3;4
fffe31003300300030003500;12/06/2008;Male;Service;No;3;6.0;7.6;0.63;16;50;6.0;1;3;5;18;1
fffe33003300320030003300;05/03/2008;Female;Service;No;2;4.0;7.9;0.66;16;52;6.1;1;3;4;19;0
fffe31003600360033003000;26/12/2008;Male;Product;Yes;4;8.0;;;16;39;7.2;4;4;2;14;3
fffe32003200360031003000;03/12/2008;Male;Service;Yes;3;5.0;3.9;0.34;16;37;7.4;5;4;1;11;3
fffe32003500370034003800;06/10/2008;Female;Service;Yes;1;3.0;5.2;0.48;16;53;5.2;2;2;4;14;1
fffe32003900350039003500;18/11/2008;Female;Service;Yes;1;4.0;5.5;0.42;16;53;6.0;2;1;4;6;0
fffe31003600350036003800;22/10/2008;Female;Product;Yes;1;1.0;;0.22;16;42;6.5;4;3;1;10;4
fffe31003400330039003200;05/04/2008;Female;Service;Yes;2;5.0;5.2;0.43;16;57;5.9;2;2;4;11;1
fffe31003100320039003700;02/10/2008;Male;Product;Yes;2;5.0;7.2;0.6;16;53;5.6;1;2;4;12;0
fffe31003200340038003500;03/02/2008;Female;Service;No;2;4.0;;;16;35;6.0;3;5;1;19;4
fffe33003300320031003900;15/07/2008;Male;Service;Yes;1;3.0;3.8;0.15;16;42;6.3;4;4;3;14;3
fffe33003300390033003700;09/07/2008;Female;Service;No;3;4.0;5.4;0.46;16;59;5.6;2;1;4;17;1
fffe3100310034003800;29/01/2008;Female;Service;Yes;1;2.0;3.0;0.25;16;37;6.6;4;5;3;11;4
fffe32003900300031003000;16/03/2008;Female;Product;Yes;1;3.0;3.7;0.31;16;41;6.7;3;3;2;5;3
fffe3400380030003000;03/02/2008;Female;Service;Yes;3;5.0;5.0;0.3;16;36;6.9;4;5;2;8;4
fffe3700310035003200;26/03/2008;Male;Product;No;4;7.0;;0.58;16;48;5.8;1;3;5;3;1
fffe31003500380030003400;12/11/2008;Female;Service;Yes;3;5.0;;0.5;16;51;5.3;1;3;5;10;1
fffe32003200320035003200;20/03/2008;Male;Product;No;3;7.0;7.3;0.73;16;56;4.9;2;3;4;7;0
fffe32003900370032003200;15/10/2008;Male;Service;No;3;6.0;8.0;0.6;16;55;5.5;1;1;5;4;1
fffe31003200310036003600;19/01/2008;Male;Service;Yes;4;7.0;6.0;0.53;16;53;4.8;1;3;5;4;1
fffe3800350037003500;06/06/2008;Female;Service;Yes;2;3.0;6.4;0.46;16;53;5.7;2;2;5;11;1
fffe33003000390032003600;18/09/2008;Male;Product;Yes;3;7.0;7.4;0.55;16;57;6.0;2;3;5;14;0
fffe31003900320036003400;13/12/2008;Male;Service;Yes;2;4.0;5.7;0.34;16;39;6.7;5;3;3;12;3
fffe33003300320030003900;18/04/2008;Male;Service;Yes;2;6.0;8.9;0.7;16;58;4.9;2;3;5;8;0
fffe31003700360032003100;06/09/2008;Male;Service;Yes;0;1.0;;0.08;16;39;7.3;3;5;2;5;5
fffe33003300300032003100;29/02/2008;Female;Product;Yes;1;4.0;4.6;0.31;16;38;7.5;4;4;2;11;3
fffe360035003400;24/04/2008;Female;Product;Yes;3;7.0;8.1;0.72;16;52;6.5;2;2;5;18;1
fffe3600370039003800;14/11/2008;Male;Product;Yes;3;5.0;4.4;0.27;16;43;7.0;3;5;2;3;4
fffe32003800360032003700;14/11/2008;Male;Product;Yes;1;2.0;2.8;0.14;16;44;6.1;4;3;2;6;2
fffe31003600320035003200;01/04/2008;Female;Product;Yes;0;1.0;0.2;0.0;16;38;7.6;3;3;3;11;3
fffe3200340038003200;29/01/2008;Female;Service;Yes;3;5.0;5.7;0.5;16;55;5.3;1;1;4;4;1
fffe340038003700;05/08/2008;Female;Service;No;2;3.0;4.6;0.27;16;42;7.7;4;3;2;8;5
fffe3200330035003400;03/09/2008;Female;Service;Yes;2;4.0;6.5;0.48;16;54;5.4;1;1;5;10;1
fffe32003000350035003500;10/07/2008;Male;Service;Yes;2;3.0;5.2;0.44;16;55;4.9;1;2;4;8;0
fffe31003500300032003300;30/12/2008;Female;Product;No;2;3.0;4.2;0.28;16;40;7.2;5;3;3;5;2
fffe32003200330034003800;16/06/2008;Female;Product;No;1;3.0;4.4;0.38;16;38;7.8;5;3;3;10;5
fffe31003400380038003000;05/06/2008;Male;Service;Yes;0;1.0;1.7;0.14;16;44;8.4;4;5;1;13;5
fffe33003000390039003000;14/06/2008;Male;Service;Yes;4;8.0;8.6;0.73;16;59;6.0;1;2;4;9;1
fffe32003400360039003900;16/01/2008;Female;Product;Yes;0;1.0;0.7;0.0;16;37;6.1;4;4;2;5;4
fffe3100300036003800;12/01/2008;Male;Service;Yes;2;4.0;5.3;0.36;16;35;7.0;5;4;3;19;5
fffe3100390034003400;25/04/2008;Male;Service;Yes;2;5.0;6.2;0.46;16;56;5.6;1;2;4;14;0
fffe3900330037003000;05/03/2008;Female;Service;Yes;0;1.0;;0.14;16;38;7.5;4;5;2;4;5
fffe32003300370036003100;26/05/2008;Female;Service;No;2;4.0;4.7;0.3;16;37;7.1;5;4;1;19;3
fffe31003200340033003600;16/02/2008;Male;Service;No;3;6.0;7.7;0.58;16;57;4.4;1;2;5;10;1
fffe32003800380039003800;13/04/2008;Female;Service;No;4;9.0;8.8;0.95;16;51;5.1;2;2;5;19;0
